Country,Year,Region,Disease_Name,Prevalence_Rate,Incidence_Rate,Mortality_Rate,Recovery_Rate,Healthcare_Access_Index,Hospital_Beds_per_1000,Doctors_per_1000,Vaccination_Coverage,Life_Expectancy,Median_Age,Urban_Population_Percent,GDP_Per_Capita,Health_Expenditure_Percent_GDP,Population,Male_Female_Ratio,Smoking_Prevalence
India,2006,South,Malaria,1835.95,313.62,10.92,60.58,41.11,11.44,3.46,31.21,72,25,37.97,1570,4.82,42547292,0.94,24.66
India,2004,West,HIV/AIDS,828.89,1617.36,3.36,54.99,64.77,13.61,4.19,77.96,63,35,40.01,4339,2.35,130129455,1.07,19.88
India,2005,South,HIV/AIDS,1151.2,429.13,8.39,93.88,79.48,2.53,3.41,90.01,55,27,37.35,2391,3.18,65202077,0.96,31.83
India,2006,North,Flu,3644.37,1463.43,14.79,69.77,39.83,3.69,5.32,43.42,60,20,38.21,4439,4.82,144068711,0.88,26.36
India,2009,North,Heart Disease,1976.63,738.62,7.03,91.26,43.48,10.92,1.86,88.93,60,24,46.52,7566,2.93,163652776,0.91,10.14
India,2000,Central,Cancer,3126.52,165.68,15.05,92.48,99.19,8.77,7.89,81.66,75,26,38.65,6611,4.68,177800044,0.91,15.03
India,2012,South,Cancer,1473.52,1186.19,7.12,97.32,95.69,3.65,6.2,67.16,62,25,41.79,5746,4.13,196514015,0.89,29.13
India,2008,East,Heart Disease,3835.09,19.4,5.35,90.94,71.81,9.44,5.08,35.25,60,22,42.56,5202,5.77,150506487,1.06,18.59
India,2002,North,COVID-19,2671.74,1238.08,3.07,83.79,87.12,1.46,6.79,90.76,58,26,48.47,4615,5.82,195641948,0.96,33.87
India,2010,South,HIV/AIDS,2540.72,1625.98,1.17,85.59,46.4,3.0,2.61,81.63,57,24,34.65,3333,4.28,111356570,1.03,30.58
India,2005,East,Tuberculosis,3428.03,1329.59,19.07,47.77,25.78,9.57,6.07,33.89,69,22,27.07,4914,4.5,178856966,0.97,14.2
India,2025,Central,Tuberculosis,4028.06,603.51,4.73,80.61,30.67,10.81,7.27,75.28,71,21,28.36,7834,4.71,146357942,0.99,15.67
India,2001,South,Diabetes,4715.93,1583.39,10.66,47.22,66.12,13.57,6.3,53.7,61,29,48.27,2448,4.1,34219726,0.93,17.74
India,2020,East,Heart Disease,3285.08,1295.58,6.54,98.42,72.32,4.69,1.15,85.77,74,26,39.71,4631,3.27,63320203,0.88,28.59
India,2001,North,Asthma,4803.36,1584.28,8.48,98.37,53.39,9.06,2.5,95.91,62,31,46.69,5920,2.99,77528214,1.08,22.65
India,2014,Central,HIV/AIDS,4039.81,822.69,5.04,72.13,91.26,0.59,4.87,34.5,71,27,29.11,2818,5.48,9850459,0.94,34.44
India,2018,North,COVID-19,1719.32,1364.25,8.4,73.78,76.78,3.19,4.25,83.71,64,20,28.06,7624,5.98,148126612,0.91,31.84
India,2024,Central,Tuberculosis,1704.83,45.32,2.84,77.41,42.42,0.99,3.08,98.24,61,35,44.13,3855,2.38,122577537,0.95,25.34
India,2012,East,Cancer,657.52,1989.96,12.08,80.56,82.17,12.54,3.93,61.57,60,33,39.58,6622,2.83,29232139,0.9,19.18
India,2011,North,COVID-19,2135.02,857.9,8.43,89.75,48.3,8.89,3.4,65.67,69,20,41.02,6880,4.55,82889830,1.09,13.69
India,2009,East,Heart Disease,2222.95,765.18,19.41,59.33,54.53,14.59,4.93,40.13,55,26,30.0,2188,4.52,52127284,0.95,14.53
India,2005,Central,Diabetes,1854.33,918.49,9.59,41.13,92.58,5.69,0.91,62.65,69,30,36.37,1544,3.02,141492469,0.86,24.67
India,2002,North,Malaria,215.48,258.76,8.38,46.14,70.09,10.3,6.56,87.77,72,28,37.06,2798,4.35,198798970,1.04,17.14
India,2012,East,Tuberculosis,4592.29,826.0,2.19,77.59,76.8,5.64,3.5,95.82,73,35,38.52,1563,2.61,117234224,0.98,21.16
India,2012,East,Asthma,2543.92,1215.4,13.78,83.26,62.4,10.79,4.15,94.9,57,34,26.04,4143,4.94,110773953,1.05,10.53
India,2021,South,Diabetes,4206.72,1202.58,7.21,91.43,64.94,5.9,2.76,48.27,66,31,37.5,7739,4.59,121646172,0.95,31.68
India,2017,South,Malaria,4377.51,713.57,5.63,62.4,67.36,1.26,2.29,57.41,67,25,30.66,2579,4.1,166266905,1.02,13.32
India,2020,North,Cancer,1778.21,903.12,14.32,59.8,41.76,4.21,6.91,84.76,64,34,39.73,7159,2.21,199751462,1.03,19.35
India,2013,North,HIV/AIDS,2683.32,1325.69,5.82,85.26,50.14,1.06,0.32,62.51,58,24,38.48,3318,3.59,80286698,0.91,12.79
India,2018,East,HIV/AIDS,3572.37,1916.97,16.45,94.19,32.44,6.98,2.86,55.3,70,34,39.88,2970,5.88,194629088,1.07,19.92
India,2006,West,Diabetes,121.25,1966.75,13.82,95.82,39.53,5.13,2.53,96.52,58,20,25.72,3228,3.35,71697650,1.04,17.46
India,2017,East,HIV/AIDS,4958.44,253.6,16.61,55.34,64.81,11.0,6.0,53.88,58,26,44.83,6689,4.72,128332101,0.91,19.47
India,2010,Central,COVID-19,2715.95,1299.44,19.02,58.72,67.4,3.51,4.47,37.86,69,20,25.2,6899,5.9,192838311,1.03,23.53
India,2008,South,Diabetes,397.39,982.15,16.23,78.4,93.15,1.08,3.08,88.04,58,22,25.9,1848,4.92,1680772,0.85,11.93
India,2002,Central,Tuberculosis,1400.6,644.09,5.4,43.7,93.78,14.35,7.22,76.77,67,23,49.29,3313,2.13,157626031,0.89,12.13
India,2007,South,Diabetes,1107.45,682.79,11.35,93.13,61.57,5.78,2.86,93.28,60,26,46.88,1897,4.91,150327322,0.95,25.96
India,2019,Central,Malaria,3945.68,747.28,1.79,64.97,35.31,14.37,6.41,80.37,63,35,37.88,3240,3.88,19853273,0.91,26.35
India,2024,North,Diabetes,240.5,1250.87,13.3,62.54,44.5,14.12,7.28,46.61,74,29,45.63,3499,2.05,139381692,0.85,31.5
India,2012,Central,Malaria,1034.24,76.72,3.78,59.65,61.97,6.85,1.14,55.61,73,28,47.96,7761,2.21,20852313,1.01,27.56
India,2019,East,Asthma,4207.26,1709.86,8.56,73.01,54.68,12.53,4.61,70.47,65,23,47.06,3616,2.33,19192967,0.89,31.81
India,2001,North,Tuberculosis,270.54,420.01,11.57,78.67,75.64,9.01,1.26,71.12,64,24,27.97,4251,2.08,11283653,0.94,33.8
India,2014,East,COVID-19,2045.36,1623.34,9.81,90.82,68.58,13.82,0.47,46.09,68,25,27.84,3002,5.43,142619289,1.01,23.02
India,2014,North,Malaria,1265.44,966.95,11.08,48.04,30.18,8.14,4.97,94.71,56,34,41.63,2440,3.38,104228242,1.07,32.8
India,2013,West,Heart Disease,4826.33,1336.33,5.76,95.87,48.16,8.55,0.16,60.24,75,26,33.9,2060,5.14,133170008,1.03,18.02
India,2017,South,COVID-19,4926.97,522.92,14.61,66.38,39.07,2.32,4.83,88.61,63,33,29.29,6383,5.33,123452323,0.92,17.36
India,2004,South,COVID-19,4156.6,1860.25,18.39,69.57,96.48,5.99,1.32,73.63,75,26,25.45,4329,2.36,72219162,1.09,31.08
India,2012,South,Diabetes,1335.12,1083.79,6.0,87.54,59.67,1.94,4.5,55.3,64,34,26.65,3563,5.82,117127115,0.95,15.12
India,2000,Central,Tuberculosis,421.1,1145.59,9.18,54.76,39.05,7.59,1.91,74.35,73,24,39.75,3890,4.81,191462191,1.06,14.35
India,2018,South,Malaria,4546.88,546.9,9.55,76.41,99.14,13.01,2.23,30.72,60,32,30.68,2651,2.81,77735121,0.92,16.05
India,2008,South,Heart Disease,3891.52,25.28,11.44,68.63,31.2,7.74,6.08,42.09,59,33,44.93,4032,4.95,141982918,0.88,25.55
India,2024,East,Flu,4396.11,749.56,15.72,70.12,78.25,9.09,4.03,48.79,63,27,33.07,3671,3.21,82027490,1.06,20.09
India,2016,West,Asthma,4697.35,937.87,7.61,57.23,37.08,14.31,1.77,91.49,65,20,34.48,4328,4.93,76898736,1.08,10.15
India,2020,North,Flu,961.16,1422.96,17.25,98.27,54.0,4.37,1.84,60.77,62,20,26.56,2040,5.54,79505790,1.02,24.6
India,2012,East,COVID-19,368.97,732.55,18.48,41.05,32.05,6.87,4.41,48.66,70,20,48.24,4290,4.21,106319483,0.9,19.4
India,2021,South,Malaria,2138.47,154.32,8.13,82.41,68.45,10.63,1.37,61.2,63,28,28.13,5172,3.73,22954874,0.9,32.92
India,2019,South,HIV/AIDS,4304.99,1760.47,19.18,75.06,87.06,2.03,0.98,86.81,66,21,43.41,3592,4.05,150339649,1.03,10.56
India,2021,South,Heart Disease,1758.37,109.43,14.84,69.41,64.15,11.53,2.64,32.59,60,35,28.35,2348,2.01,186232820,0.99,31.68
India,2025,North,Heart Disease,1423.89,404.03,17.6,67.66,64.04,4.9,1.3,33.02,70,27,36.33,2851,5.49,68480213,0.97,31.62
India,2020,East,COVID-19,230.01,1290.62,4.49,48.93,62.85,11.72,5.38,70.58,71,20,38.34,3212,4.25,63452904,0.88,14.74
India,2006,East,Heart Disease,3996.17,1987.85,10.06,44.25,74.97,5.97,5.14,39.02,72,28,33.74,4219,3.4,45339474,0.96,26.52
India,2009,Central,Malaria,4681.0,608.28,18.75,70.77,65.2,1.82,7.8,42.89,55,23,41.67,3181,3.64,51790534,0.96,29.76
India,2000,West,Diabetes,604.96,1368.39,15.5,83.25,45.98,2.49,6.7,44.29,69,30,34.18,7266,4.99,81749139,0.99,32.25
India,2016,South,Asthma,2980.15,938.2,15.32,92.51,55.3,9.01,6.83,99.28,57,23,44.49,1613,3.71,63272175,0.86,25.7
India,2024,East,Diabetes,4287.77,364.2,2.22,54.49,44.04,11.01,0.82,72.77,56,32,38.57,4378,2.51,168966731,0.92,26.54
India,2024,West,Cancer,4718.61,1437.7,19.3,83.82,38.83,10.26,5.01,62.92,56,30,47.6,7229,5.25,73849362,0.86,26.21
India,2014,North,Diabetes,2670.92,1069.44,2.46,72.64,40.11,5.34,2.98,41.44,69,20,36.01,6505,3.51,81304923,0.93,26.6
India,2006,East,Flu,3693.21,1345.84,19.15,40.62,52.34,9.95,3.11,92.57,75,28,26.62,4647,5.63,39543585,0.91,14.58
India,2007,North,COVID-19,2008.18,1697.32,7.55,81.77,22.26,14.16,6.71,96.56,63,20,39.82,4321,2.81,76976077,0.93,31.79
India,2013,Central,Asthma,4588.89,840.05,16.57,54.27,79.01,9.97,5.76,67.22,60,28,41.05,6302,4.26,69101039,1.05,13.03
India,2012,East,Asthma,1657.19,1149.88,17.41,72.07,88.91,2.13,0.86,52.13,61,28,38.31,4811,3.8,113272542,0.89,19.5
India,2012,South,HIV/AIDS,2882.26,865.06,13.62,76.7,20.2,3.61,7.11,83.41,69,29,32.48,2493,3.38,97816028,0.88,28.15
India,2000,North,Heart Disease,3922.05,1119.75,6.5,80.82,27.62,12.27,6.95,36.53,73,28,49.69,2912,3.37,39371779,0.85,18.04
India,2024,Central,COVID-19,2197.31,934.42,11.05,80.21,54.36,5.5,6.7,67.19,75,20,40.5,4583,5.29,96255435,0.92,23.58
India,2022,East,Diabetes,4092.22,196.47,17.5,58.96,89.83,1.26,2.25,94.01,70,27,42.52,5030,3.79,177173443,1.05,27.76
India,2000,Central,Diabetes,2246.19,1576.61,11.58,41.55,49.92,14.56,6.37,63.5,67,25,29.9,3923,3.09,111444900,0.88,30.38
India,2010,South,Heart Disease,2272.48,172.96,5.82,54.23,38.05,14.2,2.32,98.02,56,31,30.16,2852,5.66,3521805,1.0,21.67
India,2025,South,COVID-19,699.64,1515.75,2.38,89.69,37.32,8.74,3.24,61.58,59,29,25.61,7679,4.2,158480390,0.94,26.71
India,2001,West,Tuberculosis,2368.03,1758.59,5.01,64.1,39.63,12.76,6.81,99.12,71,30,37.99,3143,2.16,37582912,1.08,32.38
India,2013,Central,Diabetes,3592.2,188.05,18.14,40.51,26.06,11.72,3.62,50.18,73,35,38.25,3105,4.49,186959220,0.89,16.46
India,2009,Central,COVID-19,1799.61,504.46,6.12,48.91,73.98,6.34,5.35,51.37,74,34,29.59,5399,4.66,22601002,0.88,23.77
India,2014,East,Asthma,1160.03,602.21,0.45,41.14,60.12,5.26,4.53,85.49,62,26,34.24,1840,4.52,41527783,1.07,34.13
India,2001,Central,HIV/AIDS,2364.38,985.05,3.66,74.32,98.51,14.5,6.54,89.15,55,21,34.19,7554,3.27,86082209,1.03,22.79
India,2025,North,Asthma,4264.9,827.88,9.64,93.38,60.75,9.02,1.29,53.59,74,23,28.91,5918,5.59,184628062,0.98,29.48
India,2009,West,COVID-19,3428.79,1184.88,17.25,42.58,21.22,7.44,6.81,49.09,56,28,31.34,4939,5.21,176724589,1.01,12.05
India,2024,Central,Heart Disease,1618.25,196.13,3.14,52.5,84.71,4.81,1.22,68.64,71,26,37.29,2486,2.53,19646035,1.09,17.78
India,2002,East,Tuberculosis,379.61,1782.06,6.06,84.93,93.37,8.1,7.55,55.13,68,27,41.23,6011,2.77,31507124,1.03,13.81
India,2015,North,Flu,2779.17,510.32,6.26,54.82,22.5,10.78,0.37,96.42,73,30,41.46,2534,3.62,4827977,0.97,19.34
India,2008,Central,Malaria,4275.04,664.73,7.94,88.36,50.44,6.58,3.25,93.31,65,29,44.74,2011,3.83,195921941,1.03,11.31
India,2017,East,Heart Disease,353.13,1668.11,19.98,96.31,79.17,10.47,0.28,67.34,58,24,34.22,4113,5.16,137457613,0.94,23.12
India,2010,East,COVID-19,3164.97,1514.53,5.2,48.91,67.85,1.17,3.45,79.97,62,27,37.55,6831,4.29,78419730,1.06,11.88
India,2003,West,Tuberculosis,791.55,915.77,4.86,73.84,82.05,4.98,1.78,77.07,55,26,30.92,5323,3.23,20767221,0.96,16.86
India,2021,North,Heart Disease,3994.4,1241.83,9.23,46.71,76.88,4.84,3.71,53.65,55,22,44.88,5398,3.37,14240412,1.0,12.1
India,2003,South,Malaria,4001.37,611.14,15.49,98.23,58.52,6.89,6.33,76.51,74,27,49.33,6603,4.44,133282151,1.0,12.48
India,2021,East,Asthma,4707.13,1605.31,17.58,45.93,21.22,12.31,7.35,96.4,73,21,34.15,7685,4.93,142829253,0.9,16.08
India,2001,East,Diabetes,1427.87,509.92,1.0,98.36,64.7,13.72,4.5,92.31,61,22,35.12,7391,2.84,163234343,0.97,32.53
India,2018,Central,HIV/AIDS,1495.76,1951.56,18.27,87.59,46.3,7.28,3.63,65.38,63,23,27.13,6912,5.82,93926396,1.09,19.47
India,2015,South,Flu,97.4,1306.29,16.86,58.29,32.01,5.69,4.66,42.74,55,31,31.47,5562,3.87,82269879,1.06,17.27
India,2024,Central,Flu,328.2,1239.76,9.82,71.24,44.62,9.71,6.99,47.91,61,31,34.06,7744,5.93,145794522,1.03,12.99
India,2001,Central,HIV/AIDS,3159.21,641.63,14.41,40.49,53.03,8.62,1.27,30.16,59,35,25.78,6543,3.47,87755675,0.91,18.54
India,2017,Central,Flu,1739.13,1761.69,15.9,88.33,65.38,10.65,0.51,51.65,63,27,42.68,6274,4.93,6796175,0.95,24.28
India,2003,West,Malaria,2985.64,1458.49,5.92,41.2,48.31,12.91,7.65,90.54,66,32,45.92,4516,5.49,183578357,0.86,27.05
India,2025,North,Flu,1435.15,880.77,1.62,68.78,40.77,5.39,3.43,53.3,55,30,37.14,5181,3.26,166817151,1.09,16.64
India,2008,West,COVID-19,196.47,51.61,17.14,81.92,20.46,7.93,5.92,82.06,73,21,30.04,7258,3.9,166163689,0.9,33.58
India,2006,Central,Flu,2293.16,470.76,13.56,55.74,21.05,1.37,6.13,57.72,61,30,49.42,2405,3.93,68215585,0.89,32.38
India,2016,East,Asthma,707.43,383.36,3.63,89.88,45.96,11.07,4.4,85.44,57,25,29.88,4633,4.7,112965049,0.86,31.66
India,2013,Central,Malaria,714.39,1469.31,17.03,84.69,51.83,12.47,0.81,46.15,64,26,25.27,4845,2.98,33806171,0.87,23.57
India,2020,East,Tuberculosis,1126.79,1333.62,0.5,55.28,26.63,9.58,4.37,63.0,68,34,27.28,6853,3.62,107019233,1.07,30.61
India,2019,West,COVID-19,427.53,1855.08,9.95,63.36,99.58,7.82,5.96,66.29,60,23,34.71,6033,2.68,128883786,1.08,34.63
India,2024,North,Diabetes,2500.19,460.13,11.67,82.59,70.61,9.02,2.67,56.13,69,27,46.01,3625,5.77,117407599,1.05,16.17
India,2023,South,Malaria,2167.07,400.38,10.37,41.38,39.77,13.06,1.95,68.74,58,25,39.02,2478,5.35,110973426,0.91,21.17
India,2000,Central,Flu,1574.07,413.02,15.71,80.67,70.22,10.96,1.35,34.89,58,28,39.55,5575,3.23,70016037,1.08,26.14
India,2014,East,Heart Disease,4622.69,1681.22,19.82,51.68,47.5,10.67,3.97,48.1,72,35,34.64,7456,5.68,30377939,0.94,24.64
India,2005,West,Malaria,4091.5,1154.23,10.31,88.28,48.7,14.89,1.51,88.09,67,31,28.5,5665,5.81,63066410,0.86,22.72
India,2005,Central,COVID-19,724.91,1305.23,15.86,81.9,86.56,7.69,5.0,37.1,75,26,36.23,2740,4.26,59255704,0.91,15.44
India,2007,East,Diabetes,4533.33,1705.25,11.2,45.32,87.21,5.63,0.46,87.53,75,24,41.05,2763,5.73,142112234,0.95,24.28
India,2012,South,COVID-19,3913.46,1016.15,17.67,81.99,50.16,6.67,5.6,38.81,74,34,37.56,4971,3.1,129652223,0.92,24.11
India,2020,North,Heart Disease,251.57,1889.83,10.74,84.86,91.91,8.86,7.89,54.56,68,24,38.06,1745,5.25,126568382,1.07,16.6
India,2001,West,HIV/AIDS,88.19,1914.4,9.04,86.25,80.71,12.12,6.14,57.13,65,21,40.77,7474,3.81,198012404,0.89,29.32
India,2003,East,Diabetes,705.11,1715.85,14.32,58.01,23.9,14.53,5.23,56.04,56,21,29.64,4776,3.37,139693786,1.05,20.03
India,2020,Central,HIV/AIDS,2469.86,967.01,0.45,78.23,20.52,9.13,7.31,73.39,58,31,26.89,6736,3.21,77202630,0.95,10.64
India,2010,Central,Cancer,4252.73,891.1,1.12,43.4,59.01,3.69,1.19,30.22,56,30,39.6,7930,4.51,185002779,1.04,22.66
India,2008,East,COVID-19,2410.72,306.15,2.69,53.33,52.26,3.95,0.98,67.22,67,24,45.0,4116,4.31,144750284,0.89,17.69
India,2011,West,COVID-19,465.38,1959.17,6.99,83.9,21.74,13.5,3.42,92.24,61,22,32.03,2763,3.02,38417827,0.91,25.77
India,2011,West,Flu,3080.81,281.34,7.25,85.75,69.85,5.59,7.75,55.66,55,35,34.34,3327,2.34,36687679,0.98,24.25
India,2017,West,Heart Disease,2599.66,1197.34,11.47,60.15,62.63,9.59,2.82,38.71,56,27,36.35,4082,5.47,158915850,1.04,24.1
India,2007,East,HIV/AIDS,671.78,693.37,15.13,55.19,56.12,11.33,6.28,97.05,59,20,42.32,5953,2.6,154211181,1.06,12.17
India,2021,East,Diabetes,3620.99,1208.94,17.24,91.69,77.52,8.69,7.04,49.86,74,30,32.04,7018,2.86,132266860,1.08,16.5
India,2020,North,Cancer,4792.32,1411.49,5.65,66.69,33.43,1.91,3.23,79.54,72,24,41.58,1613,5.3,10310083,0.98,11.83
India,2024,Central,Cancer,3955.18,1467.11,10.86,43.42,37.84,12.97,6.41,98.04,68,28,32.38,1715,5.53,129339311,1.07,24.86
India,2010,North,Cancer,3145.07,60.37,15.57,60.16,70.79,5.46,1.75,69.27,68,32,25.43,1826,3.57,14098059,0.96,26.97
India,2008,North,Malaria,3421.85,1394.39,18.28,54.1,29.25,7.13,4.2,80.47,71,26,48.74,5958,5.1,64646756,1.01,32.51
India,2024,East,Cancer,2199.02,328.81,13.72,90.57,96.2,12.4,3.42,46.87,57,25,28.25,4863,2.62,100165213,1.05,19.17
India,2019,South,Diabetes,2379.75,98.61,4.24,77.1,70.66,2.95,0.27,78.62,61,30,32.78,1787,3.84,144183889,1.05,34.67
India,2007,Central,Asthma,815.5,1368.11,12.92,57.43,25.33,3.91,4.96,79.65,67,21,48.61,4102,5.63,39037627,0.99,24.28
India,2021,East,Diabetes,4199.06,1080.83,8.54,60.17,99.47,3.9,6.78,69.79,62,25,42.49,6966,5.28,113874493,0.97,15.13
India,2016,North,Diabetes,261.28,663.66,0.67,56.81,96.86,6.26,1.46,48.18,66,35,31.93,4141,3.17,92185548,0.88,23.34
India,2010,West,Cancer,1780.4,1563.6,17.39,62.71,75.66,7.28,5.49,56.66,62,25,37.39,6349,5.6,149266886,0.91,20.02
India,2005,East,Heart Disease,1608.82,912.16,1.74,52.04,61.54,6.18,2.28,33.39,67,31,49.95,5341,3.06,57664255,0.91,34.25
India,2010,East,Diabetes,3628.75,560.94,14.83,73.15,59.29,4.1,3.8,66.42,63,25,26.44,2127,4.47,176961416,0.9,15.26
India,2004,East,Malaria,4080.23,264.04,11.6,60.66,92.68,11.05,1.98,86.51,67,25,37.7,6112,2.64,86387851,0.88,18.65
India,2013,Central,Tuberculosis,851.72,221.39,7.3,47.65,79.9,7.71,3.9,79.22,67,22,34.34,3586,5.84,129619767,0.96,20.9
India,2012,North,Tuberculosis,1935.78,1182.66,6.15,54.77,28.21,7.76,5.74,71.0,61,22,38.27,2141,3.69,157622906,0.93,20.49
India,2001,Central,Tuberculosis,4550.83,1980.96,7.64,73.79,77.73,9.66,4.6,97.92,68,27,43.42,3663,3.3,76627125,0.96,11.05
India,2001,East,Asthma,747.53,1330.51,6.83,71.86,65.04,3.85,4.67,69.49,67,29,47.59,2596,4.91,169450436,0.99,15.64
India,2011,North,COVID-19,4331.81,1660.34,17.52,57.0,20.36,7.65,3.05,82.32,63,31,45.73,7891,2.58,144132729,1.0,28.25
India,2005,South,Flu,2521.09,1581.79,13.42,64.47,21.32,0.51,0.84,43.42,56,29,26.54,6560,5.2,181486731,0.87,25.34
India,2018,Central,Asthma,4503.3,1535.67,19.54,83.11,41.02,3.61,5.48,57.31,73,22,42.68,2661,2.25,147149247,1.07,30.66
India,2001,Central,Diabetes,1638.1,812.45,0.36,66.63,39.62,7.74,7.56,41.31,62,26,29.89,4186,5.76,36954718,1.0,28.56
India,2017,West,Flu,2031.43,1150.3,14.51,96.55,94.46,2.07,2.45,83.49,56,27,31.85,2732,4.07,136848539,0.89,31.17
India,2014,North,Cancer,4460.38,1238.12,12.98,63.63,49.62,11.09,4.58,51.56,70,23,26.3,2648,3.58,113325510,0.9,14.23
India,2006,North,Cancer,4018.85,362.84,8.54,61.52,95.4,4.67,2.74,37.1,67,30,46.23,2225,4.85,13296898,1.09,15.01
India,2021,South,Cancer,1048.28,1589.91,11.42,85.38,91.31,0.84,7.72,98.16,66,28,36.98,4683,2.14,170928526,1.05,12.9
India,2007,South,Tuberculosis,3048.33,1127.62,3.08,54.19,65.08,5.55,5.98,59.96,70,34,47.16,4257,4.44,153214025,1.03,11.69
India,2014,West,Malaria,753.43,486.91,1.43,67.44,70.98,10.09,3.94,78.78,57,23,33.59,5737,4.12,33924293,0.89,21.53
India,2009,Central,HIV/AIDS,4111.07,1462.97,6.52,76.37,51.83,0.85,0.91,31.83,62,22,39.64,1824,3.24,40794694,0.98,13.27
India,2006,West,Diabetes,2059.62,1221.06,18.14,78.82,20.59,8.33,1.48,35.81,63,22,31.21,3094,2.97,57920362,1.09,32.98
India,2016,West,COVID-19,861.21,1242.78,7.08,41.33,35.64,1.98,4.12,79.08,69,23,41.41,5899,3.97,55163350,1.0,23.48
India,2011,West,Flu,1168.91,1549.95,2.45,47.63,35.21,10.58,5.63,58.5,68,35,36.76,4460,3.37,132358486,1.02,33.73
India,2005,Central,COVID-19,859.5,1682.96,5.96,49.29,39.77,12.99,0.61,59.57,69,20,34.92,3587,2.66,192678101,1.03,25.96
India,2020,East,Cancer,2955.17,1960.58,4.33,55.79,60.64,5.86,0.27,81.57,58,22,47.09,4905,3.11,95208993,0.95,21.58
India,2005,North,Flu,3159.51,253.11,0.5,65.66,42.89,8.2,5.21,73.39,75,23,37.38,5061,4.17,66800878,0.87,31.18
India,2023,North,Heart Disease,1765.85,729.82,0.54,89.15,37.11,10.45,2.14,50.95,58,21,35.42,1959,5.47,148359972,0.91,14.39
India,2006,East,HIV/AIDS,4338.37,727.79,16.25,56.86,34.6,5.4,3.9,88.32,72,22,29.03,5592,5.23,8075632,0.87,15.27
India,2001,Central,Flu,3981.94,95.4,5.83,84.42,59.43,7.45,1.83,77.99,65,20,38.51,3185,3.25,88794461,1.1,13.09
India,2022,Central,HIV/AIDS,1503.79,1635.43,18.03,85.25,80.5,8.58,5.38,36.97,71,32,40.43,2224,4.38,11186089,0.96,11.44
India,2017,East,Cancer,3752.18,1735.2,8.32,46.51,75.52,13.97,4.0,81.3,67,31,45.56,4744,4.08,148401394,0.95,23.17
India,2012,West,COVID-19,2008.41,886.88,8.21,96.84,56.67,4.64,3.48,34.01,75,31,39.57,7127,2.14,62007689,0.96,31.02
India,2009,East,COVID-19,4090.45,951.07,11.37,79.23,59.86,1.49,4.49,46.97,70,31,34.83,2838,2.43,191340218,1.02,28.04
India,2007,East,Diabetes,1720.77,1379.79,4.53,75.48,71.57,3.67,3.16,90.51,55,20,42.47,7393,2.76,16150126,1.07,29.7
India,2009,North,Cancer,1847.39,298.07,17.33,69.16,43.82,3.3,7.23,33.27,59,32,27.42,6733,5.14,59621478,0.98,18.05
India,2004,North,HIV/AIDS,4549.36,1584.64,0.72,62.61,53.25,10.71,2.85,76.89,61,29,43.57,4116,3.23,46237897,0.97,22.44
India,2003,West,Diabetes,3099.12,1547.47,1.12,54.32,69.64,1.15,0.71,35.43,75,31,29.47,1508,3.24,59355487,1.03,12.43
India,2016,Central,Tuberculosis,233.15,1602.16,2.17,62.52,54.21,0.75,7.44,83.96,73,20,36.28,4658,5.16,64124170,1.08,13.53
India,2021,Central,Malaria,2528.71,1451.18,5.43,64.95,71.06,6.92,5.87,48.59,70,35,42.14,7336,5.12,175881919,0.93,29.38
India,2023,West,Asthma,4882.02,1386.88,10.46,76.63,58.56,8.02,0.11,71.07,62,29,26.8,5798,2.42,180677712,0.94,18.13
India,2004,North,HIV/AIDS,4565.11,1492.82,11.64,41.99,32.62,10.56,2.22,69.35,65,33,48.6,1725,3.35,9818114,0.94,21.34
India,2020,North,Malaria,4575.88,30.59,15.21,60.86,94.32,5.21,7.93,40.82,61,31,48.43,7894,3.84,193785147,0.96,26.67
India,2017,South,HIV/AIDS,2782.16,312.03,10.29,42.29,21.42,9.32,6.73,94.14,67,23,45.74,7805,3.35,6213443,0.87,31.8
India,2025,West,Asthma,644.53,1540.79,17.76,93.09,73.65,3.13,6.36,65.95,63,35,43.85,5454,2.95,63931800,0.89,27.64
India,2013,East,Cancer,2565.17,1740.97,16.09,65.58,94.93,11.81,4.51,62.05,62,28,38.67,2356,2.6,32020965,0.98,16.81
India,2014,West,Diabetes,2801.71,364.78,7.0,43.29,37.1,10.81,7.6,89.65,73,25,26.29,3265,5.3,136005443,1.0,14.26
India,2014,South,HIV/AIDS,2438.28,535.77,16.88,71.07,98.13,11.41,1.34,81.93,57,32,25.3,6721,2.63,151047421,1.04,25.69
India,2024,East,COVID-19,4557.33,885.36,12.65,41.92,51.6,3.06,6.18,35.69,57,30,44.51,3542,4.16,93557463,1.0,17.95
India,2012,Central,Cancer,2058.22,1480.82,18.76,89.29,93.91,2.89,1.53,58.18,74,23,46.94,2810,2.78,34597105,0.99,34.15
India,2003,East,Heart Disease,4832.49,1396.07,6.31,63.01,92.4,10.22,5.42,63.5,57,35,29.59,1690,5.96,161606254,1.07,28.57
India,2010,South,Flu,4170.63,330.86,17.74,47.36,43.35,12.19,6.18,94.22,55,20,31.34,4304,4.62,22911024,0.89,10.04
India,2023,East,Diabetes,3272.35,1573.84,10.76,68.08,64.24,10.81,2.0,57.14,61,22,37.05,1685,3.43,77740295,0.95,22.25
